book_id,rating
6279,2.0
6280,2.5
6280,3.9
6280,2.9
6280,3.2
6280,3.5
6280,2.9
6280,1.6
6280,4.1
6280,1.2
6281,1.3
6281,2.0
6281,3.3
6281,4.5
6281,4.3
6281,4.6
6281,2.6
6281,4.6
6281,4.8
6281,3.2
6281,3.4
6281,4.5
6281,4.4
6281,3.5
6281,1.7
6282,1.4
6282,3.5
6282,4.1
6282,3.1
6282,1.4
6282,4.3
6282,4.2
6283,1.3
6283,1.1
6283,2.5
6283,3.6
6283,2.1
6284,3.7
6284,3.7
6284,2.5
6284,2.6
6284,3.4
6284,3.3
6284,5.0
6284,4.5
6284,3.4
6284,2.1
6284,3.8
6284,3.8
6284,4.0
6284,4.6
6284,2.7
6284,1.4
6284,2.7
6285,4.0
6285,2.7
6285,1.9
6285,1.6
6285,2.4
6285,2.2
6285,4.9
6285,4.7
6285,1.0
6285,4.6
6286,3.7
6286,3.6
6286,1.1
6286,3.0
6286,2.5
6286,2.2
6286,1.8
6286,3.4
6286,3.2
6286,4.1
6286,2.5
6286,1.1
6286,4.2
6286,5.0
6286,4.1
6286,1.4
6287,3.3
6287,1.0
6287,1.8
6287,3.3
6287,3.2
6287,3.4
6287,1.4
6287,2.2
6287,2.9
6288,1.4
6288,1.0
6288,5.0
6288,4.4
6288,1.8
6288,4.7
6288,3.2
6288,1.8
6288,1.5
6288,4.7
6288,1.8
6288,2.8
6289,4.5
6289,4.8
6289,1.2
6289,2.8
6289,2.7
6290,1.1
6290,4.3
6290,3.0
6290,2.0
6290,4.9
6290,1.4
6290,1.3
6290,3.3
6290,3.2
6290,3.8
6290,4.6
6290,1.3
6291,2.4
6291,4.2
6291,3.6
6291,4.3
6291,2.8
6291,1.4
6291,4.8
6291,3.9
6292,1.8
6292,2.0
6292,4.1
6292,1.6
6292,4.5
6292,1.7
6292,3.9
6292,4.8
6292,1.1
6292,1.6
6292,3.2
6292,1.6
6292,4.9
6292,4.2
6292,2.0
6292,2.9
6292,3.4
6293,3.5
6293,2.3
6293,3.7
6293,1.4
6293,4.4
6293,3.1
6294,3.9
6294,2.5
6294,1.5
6294,2.5
6294,1.8
6294,3.6
6294,1.2
6294,3.6
6294,3.6
6294,3.7
6294,3.6
6294,1.2
6294,3.8
6294,2.5
6294,1.1
6294,3.4
6294,4.2
6294,3.2
6294,2.8
6294,4.8
6295,4.1
6295,3.2
6295,4.5
6295,4.6
6295,5.0
6295,4.9
6295,1.7
6295,1.7
6295,3.1
6295,1.6
6295,4.0
6295,1.2
6295,4.3
6295,3.4
6295,4.5
6295,3.0
6295,3.7
6295,4.0
6295,4.1
6295,2.1
6296,3.7
6296,2.1
6296,1.3
6296,4.0
6296,2.1
6296,3.2
6296,2.4
6296,3.8
6296,1.1
6296,4.7
6296,4.9
6297,2.7
6297,3.6
6297,2.5
6297,2.3
6297,2.7
6297,1.4
6297,1.1
6297,2.3
6298,4.9
6298,2.5
6298,2.9
6298,1.9
6298,4.1
6298,2.8
6298,1.1
6298,4.6
6298,1.2
6298,1.1
6298,3.5
6298,1.4
6298,1.2
6298,2.5
6298,3.0
6298,3.1
6298,5.0
6298,2.7
6298,3.5
6298,1.7
6299,2.1
6299,3.0
6299,4.4
6299,4.6
6299,1.4
6299,1.0
6300,1.8
6300,4.7
6300,1.9
6300,3.0
6300,1.9
6300,2.0
6300,4.0
6300,3.5
6300,4.7
6300,2.8
6300,4.6
6300,1.3
6301,4.9
6301,1.7
6301,3.9
6301,3.2
6301,4.1
6301,2.4
6301,3.3
6301,1.5
6301,2.0
6301,3.8
6301,1.8
6301,1.9
6301,4.1
6301,1.4
6301,3.5
6301,1.2
6301,2.6
6301,4.0
6302,3.3
6302,4.9
6302,2.5
6302,2.6
6302,5.0
6303,1.6
6303,3.5
6303,3.8
6303,4.2
6303,4.5
6303,3.8
6303,3.0
6303,3.1
6303,1.8
6303,4.1
6303,2.5
6303,2.4
6303,2.5
6303,4.1
6303,1.8
6303,3.7
6303,2.0
6303,4.6
6304,2.1
6304,4.2
6304,2.5
6304,3.2
6304,2.2
6304,4.9
6304,4.9
6304,2.2
6304,4.4
6304,1.0
6304,4.6
6304,3.9
6304,1.9
6304,3.9
6304,3.9
6304,4.4
6304,1.7
6304,2.0
6304,3.2
6305,2.0
6305,1.6
6305,3.0
6305,1.5
6305,4.3
6306,1.6
6306,2.1
6306,4.3
6306,1.5
6306,1.9
6306,2.0
6306,2.5
6306,4.2
6306,1.8
6306,1.0
6306,3.4
6306,4.3
6306,3.5
6306,3.3
6307,4.2
6307,4.7
6307,3.4
6307,3.1
6307,3.3
6307,1.6
6307,2.9
6307,2.9
6307,4.6
6307,4.4
6307,1.5
6307,3.7
6308,2.2
6308,1.6
6308,1.2
6308,3.0
6308,4.3
6308,2.0
6308,4.8
6308,4.6
6308,2.3
6308,2.6
6308,4.0
6308,1.3
6308,1.8
6308,4.2
6308,3.6
6309,4.8
6309,3.1
6309,1.9
6309,3.0
6309,2.3
6309,3.6
6309,1.2
6309,4.2
6309,2.0
6310,4.1
6310,1.7
6310,3.1
6310,4.2
6310,1.9
6310,2.1
6310,3.3
6310,1.5
6310,1.9
6310,1.3
6310,3.0
6310,3.1
6310,3.2
6310,3.0
6310,3.5
6310,4.9
6310,3.1
6311,1.4
6311,1.8
6311,2.3
6311,2.9
6311,4.8
6311,3.9
6311,2.6
6311,4.0
6311,2.9
6311,4.1
6311,3.9
6311,2.2
6311,3.9
6311,3.1
6311,3.5
6312,1.9
6312,2.8
6312,2.5
6312,3.9
6312,4.2
6312,4.2
6312,1.0
6312,2.7
6312,2.6
6313,4.0
6313,2.4
6313,4.7
6313,4.8
6313,1.4
6313,3.6
6314,3.3
6314,1.9
6314,1.9
6314,2.5
6314,4.5
6314,2.6
6314,1.7
6314,3.8
6314,2.1
6314,3.3
6314,2.8
6314,2.1
6314,3.6
6314,1.8
6315,3.2
6315,4.2
6315,1.2
6315,4.8
6315,1.5
6315,3.5
6315,3.7
6315,4.0
6315,2.6
6315,4.3
6315,1.1
6315,1.5
6315,4.6
6315,4.0
6315,3.8
6315,1.9
6315,3.8
6315,2.4
6316,2.1
6316,1.6
6316,3.4
6316,2.9
6316,4.5
6316,5.0
6316,1.1
6316,2.1
6316,4.2
6316,3.1
6316,2.4
6317,4.3
6317,4.5
6317,3.1
6317,3.4
6317,2.2
6317,1.2
6317,1.1
6317,4.3
6317,4.4
6317,1.0
6317,1.8
6317,5.0
6317,4.4
6318,1.8
6318,3.9
6318,3.1
6318,4.0
6318,1.3
6318,3.7
6318,2.9
6318,1.0
6318,1.9
6318,2.4
6318,2.9
6318,4.5
6318,2.5
6318,2.5
6318,2.2
6318,4.8
6318,1.4
6318,1.5
6318,1.3
6319,3.6
6319,1.3
6319,4.8
6319,1.5
6319,4.6
6320,4.1
6320,2.2
6320,3.4
6320,1.9
6320,3.6
6320,3.7
6320,2.6
6320,3.6
6320,1.4
6320,2.7
6320,4.0
6320,2.7
6320,2.3
6320,1.0
6321,1.3
6321,3.4
6321,4.5
6321,3.9
6321,1.7
6321,4.5
6321,3.7
6321,5.0
6322,2.0
6322,2.5
6322,3.0
6322,2.9
6322,1.0
6322,1.1
6322,2.0
6322,3.2
6322,3.2
6322,2.9
6323,4.0
6323,2.7
6323,2.7
6323,4.0
6323,2.3
6323,3.0
6323,4.0
6323,3.0
6323,4.5
6323,2.8
6323,4.5
6323,3.3
6323,2.3
6324,3.8
6324,4.2
6324,1.4
6324,3.2
6324,1.9
6324,2.7
6324,4.7
6324,3.5
6324,2.6
6324,4.6
6324,1.8
6324,2.4
6324,4.9
6324,1.8
6324,2.5
6324,3.7
6324,3.9
6324,1.3
6324,4.5
6325,2.0
6325,1.8
6325,2.6
6325,1.7
6325,1.3
6325,1.4
6325,4.8
6325,3.1
6325,1.6
6325,3.0
6326,4.4
6326,4.9
6326,3.1
6326,1.5
6326,2.6
6326,2.5
6326,2.5
6326,4.5
6326,1.8
6326,4.7
6327,1.6
6327,2.2
6327,3.2
6327,2.9
6327,1.3
6327,2.5
6327,2.3
6327,1.5
6327,2.9
6327,4.7
6328,4.6
6328,3.0
6328,2.9
6328,2.8
6328,4.0
6328,4.2
6328,2.4
6328,4.7
6328,1.7
6328,2.4
6328,1.3
6328,1.5
6328,2.2
6328,3.8
6328,2.4
6328,3.3
6328,4.5
6329,1.8
6329,4.2
6329,1.3
6329,5.0
6329,2.2
6329,3.9
6329,4.3
6329,1.4
6329,3.3
6329,4.5
6329,4.8
6329,2.2
6329,3.7
6329,3.4
6329,1.1
6330,4.3
6330,3.1
6330,4.1
6330,4.1
6330,4.0
6330,4.9
6330,2.3
6330,3.8
6330,4.3
6331,3.5
6331,1.0
6331,4.3
6331,3.2
6331,2.0
6331,4.6
6331,1.5
6331,2.3
6331,2.1
6331,4.5
6331,4.6
6331,2.9
6331,2.5
6331,1.3
6332,4.7
6332,1.3
6332,1.3
6332,4.7
6332,2.8
6332,2.3
6332,4.5
6332,3.1
6332,1.3
6332,3.4
6332,1.6
6333,2.7
6333,4.8
6333,2.4
6333,3.1
6333,1.2
6333,1.4
6333,4.1
6333,3.8
6333,3.5
6333,2.4
6333,1.7
6333,3.4
6334,3.6
6334,3.9
6334,2.9
6334,2.4
6334,1.3
6334,4.8
6334,4.4
6334,2.8
6334,4.5
6334,4.5
6334,1.2
6334,1.0
6335,2.7
6335,4.5
6335,4.9
6335,4.9
6335,1.8
6335,2.0
6335,1.3
6335,1.9
6335,1.7
6335,2.4
6335,2.0
6335,1.4
6335,2.6
6335,3.1
6335,4.9
6335,2.1
6335,2.6
6335,4.9
6335,2.2
6336,4.6
6336,4.1
6336,3.6
6336,2.4
6336,3.4
6336,2.8
6336,4.1
6336,1.8
6336,3.4
6336,2.3
6336,1.3
6336,4.0
6336,4.1
6336,1.4
6336,2.6
6337,2.4
6337,2.5
6337,3.6
6337,3.7
6337,4.9
6337,4.2
6337,2.4
6337,2.9
6337,1.9
6337,1.2
6337,3.3
6337,1.0
6337,3.8
6337,4.1
6337,3.1
6337,4.1
6337,1.9
6338,3.2
6338,2.4
6338,1.5
6338,3.5
6338,2.9
6338,1.1
6338,3.6
6339,4.6
6339,2.5
6339,4.8
6339,4.2
6339,4.1
6339,3.7
6339,3.9
6339,3.2
6339,3.8
6339,4.2
6339,3.9
6340,1.9
6340,4.5
6340,2.4
6340,1.8
6340,4.4
6340,4.3
6340,1.1
6340,3.6
6340,2.7
6340,3.6
6340,3.1
6340,4.9
6340,1.5
6340,4.7
6340,1.8
6341,1.2
6341,4.5
6341,4.1
6341,3.3
6341,2.4
6341,4.9
6341,3.8
6341,4.2
6341,4.5
6341,1.0
6341,5.0
6341,2.6
6341,1.7
6341,1.8
6341,4.3
6341,1.8
6342,3.9
6342,1.0
6342,2.0
6342,3.0
6342,3.7
6343,1.9
6343,1.8
6343,4.7
6343,4.0
6343,1.9
6343,1.6
6343,3.4
6343,4.3
6343,1.7
6343,1.0
6343,4.8
6343,1.3
6343,4.9
6343,1.5
6343,4.3
6343,2.5
6344,2.7
6344,3.7
6344,4.6
6344,3.0
6344,4.9
6344,4.7
6344,1.2
6344,4.5
6344,1.8
6344,3.4
6344,4.2
6344,2.3
6344,1.2
6345,1.7
6345,1.2
6345,4.3
6345,3.1
6345,4.6
6345,2.6
6345,1.3
6345,3.5
6345,1.6
6345,2.9
6345,1.2
6345,3.9
6345,1.8
6346,3.7
6346,2.2
6346,3.2
6346,1.0
6346,3.7
6346,3.6
6346,4.2
6346,2.2
6346,1.1
6346,1.7
6346,1.0
6346,3.0
6346,4.7
6346,4.7
6346,2.0
6346,3.0
6347,3.8
6347,4.9
6347,1.6
6347,4.4
6347,3.3
6347,2.0
6347,4.9
6348,3.9
6348,1.3
6348,4.9
6348,4.8
6348,4.2
6348,1.3
6348,1.0
6348,4.8
6348,4.9
6348,3.1
6348,2.9
6348,3.6
6348,1.3
6348,2.1
6349,2.9
6349,3.2
6349,2.8
6349,2.8
6349,4.9
6349,4.1
6350,4.4
6350,4.0
6350,4.2
6350,1.6
6350,2.0
6350,2.6
6350,3.6
6350,2.0
6350,5.0
6350,2.6
6350,1.4
6350,2.4
6350,2.4
6350,4.8
6350,3.8
6350,4.1
6350,3.0
6350,1.3
6350,4.7
6351,2.9
6351,2.2
6351,1.4
6351,5.0
6351,5.0
6351,4.4
6351,3.1
6351,3.7
6352,1.8
6352,3.5
6352,3.0
6352,1.7
6352,1.0
6352,2.6
6352,1.9
6352,1.6
6352,2.7
6352,2.9
6352,4.1
6352,1.7
6352,2.4
6352,4.3
6352,4.3
6352,4.7
6352,3.1
6353,4.4
6353,4.1
6353,2.4
6353,4.9
6353,4.4
6353,1.1
6353,1.3
6353,3.4
6353,1.9
6353,3.4
6353,2.2
6353,4.6
6353,2.9
6353,1.4
6353,2.8
6354,4.8
6354,1.8
6354,4.2
6354,1.6
6354,4.2
6354,1.9
6354,4.8
6354,4.4
6354,3.8
6354,4.2
6354,4.1
6354,2.3
6354,1.0
6354,2.6
6354,1.1
6354,4.5
6355,1.1
6355,1.1
6355,1.1
6355,2.6
6355,4.4
6355,4.5
6355,2.5
6355,4.9
6355,4.1
6355,4.8
6355,4.3
6355,1.5
6355,3.1
6356,2.9
6356,1.8
6356,3.3
6356,4.9
6356,1.5
6356,4.0
6357,1.6
6357,1.7
6357,2.3
6357,3.5
6357,2.2
6357,5.0
6357,1.6
6357,2.1
6357,1.1
6357,3.1
6357,3.2
6357,4.9
6357,2.0
6357,2.9
6357,2.9
6357,1.8
6358,1.0
6358,3.9
6358,3.2
6358,3.7
6358,2.2
6358,3.9
6358,4.8
6358,1.7
6358,2.8
6358,4.7
6358,4.4
6359,4.5
6359,3.4
6359,4.6
6359,2.9
6359,2.6
6359,4.3
6359,3.0
6359,1.8
6360,3.5
6360,3.5
6360,2.3
6360,4.2
6360,1.1
6360,2.9
6360,1.3
6360,4.8
6360,3.9
6360,3.5
6360,1.9
6360,1.1
6360,1.9
6360,1.7
6361,3.2
6361,3.2
6361,1.3
6361,3.8
6361,3.4
6361,4.2
6361,1.6
6361,3.8
6361,1.1
6361,4.4
6361,2.0
6361,4.5
6361,2.2
6361,3.9
6361,2.0
6361,4.2
6362,1.5
6362,3.5
6362,2.8
6362,2.6
6362,4.0
6362,4.6
6362,4.7
6362,1.1
6362,4.6
6362,1.2
6362,3.0
6362,3.9
6362,2.3
6362,1.7
6362,3.7
6362,4.3
6363,1.0
6363,2.3
6363,3.3
6363,2.9
6363,2.1
6363,1.9
6363,2.9
6363,4.9
6364,2.2
6364,4.0
6364,4.3
6364,1.4
6364,1.8
6365,1.9
6365,1.5
6365,3.6
6365,2.4
6365,2.2
6365,3.6
6365,3.3
6365,4.9
6365,1.7
6365,3.4
6365,4.8
6365,3.2
6365,2.7
6365,3.7
6365,3.7
6365,2.3
6365,4.9
6366,2.5
6366,3.4
6366,1.1
6366,3.5
6366,2.4
6366,2.0
6366,2.6
6366,3.5
6366,2.1
6367,1.7
6367,3.5
6367,2.4
6367,2.2
6367,2.4
6367,4.5
6368,4.7
6368,3.0
6368,3.2
6368,3.6
6368,1.6
6368,2.9
6368,1.6
6368,5.0
6368,1.3
6368,1.8
6368,1.0
6368,4.0
6368,1.8
6368,3.6
6368,1.9
6368,2.0
6369,1.8
6369,2.0
6369,3.7
6369,3.5
6369,4.3
6369,4.0
6369,2.9
6369,4.4
6369,3.4
6369,1.8
6369,4.5
6369,1.6
6369,4.3
6369,4.2
6369,1.7
6369,4.7
6369,4.0
6369,2.2
6369,3.4
6370,1.3
6370,2.3
6370,3.9
6370,1.6
6370,3.3
6370,4.4
6370,1.4
6370,1.6
6370,4.5
6370,2.5
6370,2.8
6370,1.7
6370,2.9
6370,4.0
6370,3.6
6370,3.9
6370,1.0
6370,1.2
6370,2.3
6371,4.6
6371,4.7
6371,1.1
6371,1.9
6371,3.9
6371,2.8
6371,3.6
6371,3.0
6371,4.5
6371,1.3
6371,3.5
6371,2.9
6372,2.1
6372,3.1
6372,2.1
6372,3.5
6372,2.1
6372,4.7
6372,4.0
6372,2.3
6373,1.3
6373,4.2
6373,3.8
6373,2.5
6373,1.3
6373,5.0
6373,5.0
6373,3.1
6373,4.7
6373,4.3
6373,4.8
6373,4.3
6373,3.5
6373,1.4
6373,2.4
6373,3.9
6373,1.8
6373,2.0
6373,1.5
6373,2.5
6374,2.2
6374,3.4
6374,2.4
6374,3.6
6374,4.7
6374,4.5
6374,4.9
6374,4.6
6374,3.6
6374,2.0
6374,3.4
6374,2.8
6374,4.6
6375,2.1
6375,1.3
6375,3.6
6375,2.6
6375,2.5
6375,4.7
6375,3.4
6375,2.5
6375,3.1
6375,2.3
6375,1.8
6375,3.5
6375,2.0
6375,2.5
6375,1.6
6375,3.1
6375,4.7
6375,1.4
6376,4.8
6376,4.1
6376,4.2
6376,1.3
6376,1.1
6376,4.6
6376,2.7
6377,1.3
6377,5.0
6377,4.0
6377,2.8
6377,2.7
6377,4.9
6377,1.2
6377,3.0
6377,3.4
6377,4.0
6377,2.9
6377,1.6
6377,3.7
6377,3.1
6377,2.6
6377,1.9
6377,3.2
6377,4.6
6377,1.1
6378,3.2
6378,1.1
6378,2.1
6378,2.9
6378,3.0
6378,3.7
6378,1.6
6378,1.4
6378,1.9
6378,1.1
6378,1.9
6378,4.9
6378,4.2
6378,4.9
6378,1.8
6378,2.8
6378,1.2
6379,3.6
6379,1.9
6379,2.2
6379,2.4
6379,3.4
6379,4.1
6379,1.8
6379,1.3
6379,1.8
6379,1.8
6379,2.3
6380,3.5
6380,3.9
6380,2.9
6380,4.2
6380,1.5
6380,1.7
6380,1.8
6380,3.4
6381,2.1
6381,4.1
6381,3.2
6381,3.3
6381,4.5
6381,3.0
6381,1.4
6381,2.5
6381,2.3
6381,2.9
6381,2.4
6381,2.7
6382,1.9
6382,2.8
6382,2.6
6382,1.3
6382,4.7
6382,2.9
6382,2.4
6382,4.0
6382,5.0
6382,1.1
6382,1.2
6382,1.6
6382,2.0
6382,4.4
6382,2.2
6382,2.4
6382,2.3
6383,3.2
6383,2.9
6383,2.6
6383,2.8
6383,1.7
6383,4.2
6384,1.7
6384,4.9
6384,3.1
6384,4.6
6384,3.8
6384,3.7
6384,1.6
6384,4.7
6384,4.2
6384,3.1
6385,4.1
6385,1.3
6385,1.9
6385,3.9
6385,2.9
6385,1.1
6385,4.2
6385,4.6
6385,1.6
6385,1.7
6385,1.2
6385,2.7
6385,1.3
6385,3.4
6385,1.0
6386,1.9
6386,2.8
6386,2.0
6386,1.5
6386,4.5
6386,3.9
6386,5.0
6387,4.9
6387,3.4
6387,1.4
6387,3.3
6387,4.7
6387,2.7
6387,2.1
6387,1.9
6387,3.6
6387,3.3
6387,3.4
6387,2.8
6387,1.7
6387,4.7
6387,1.2
6387,4.3
6387,2.0
6387,4.8
6388,1.4
6388,1.9
6388,2.0
6388,2.4
6388,2.3
6388,3.6
6388,4.4
6388,3.8
6388,1.4
6388,3.9
6388,3.4
6388,2.4
6388,1.7
6389,2.8
6389,4.3
6389,3.7
6389,3.1
6389,2.1
6389,4.4
6390,1.3
6390,2.4
6390,1.4
6390,4.2
6390,4.8
6390,1.5
6390,4.2
6390,2.3
6390,3.4
6390,1.3
6391,4.2
6391,3.7
6391,3.0
6391,3.2
6391,3.2
6391,1.8
6391,4.8
6391,1.5
6391,3.9
6391,2.4
6392,1.6
6392,1.0
6392,2.6
6392,2.5
6392,2.4
6392,3.3
6392,4.6
6392,2.6
6392,4.5
6392,2.2
6392,5.0
6393,2.3
6393,1.8
6393,1.1
6393,2.8
6393,2.1
6393,3.8
6393,3.8
6393,2.9
6394,3.7
6394,3.6
6394,4.1
6394,4.3
6394,4.0
6394,1.7
6394,3.2
6394,4.2
6394,1.8
6394,4.1
6394,3.7
6394,2.1
6394,1.9
6394,4.6
6395,3.3
6395,1.7
6395,3.3
6395,1.4
6395,3.0
6395,1.1
6395,2.7
6396,3.7
6396,2.5
6396,2.2
6396,4.2
6396,3.6
6396,4.3
6396,1.4
6396,2.8
6396,2.4
6396,1.3
6396,1.9
6396,2.9
6396,1.5
6396,2.6
6396,4.9
6396,3.5
6396,2.9
6396,4.8
6396,1.9
6396,5.0
6397,2.9
6397,4.3
6397,2.1
6397,3.5
6397,1.4
6397,1.2
6397,2.6
6397,4.8
6397,1.8
6397,4.5
6397,1.9
6397,4.5
6397,3.1
6397,4.6
6397,4.5
6397,4.7
6397,1.2
6397,1.5
6397,3.2
6397,1.4
6398,2.9
6398,2.2
6398,4.2
6398,3.8
6398,3.4
6398,3.8
6398,4.1
6398,1.5
6398,1.5
6398,4.6
6398,1.5
6398,1.2
6399,4.3
6399,2.5
6399,1.3
6399,1.1
6399,3.1
6399,3.3
6399,2.2
6399,1.7
6399,3.5
6399,3.5
6399,1.4
6400,4.7
6400,1.4
6400,1.9
6400,2.3
6400,4.1
6400,3.0
6400,5.0
6400,2.6
6400,4.9
6400,2.0
6400,4.3
6400,1.1
6400,2.7
6400,2.3
6400,1.5
6400,3.3
6400,4.3
6400,2.0
6400,3.6
6401,2.1
6401,4.2
6401,2.3
6401,4.2
6401,4.1
6401,2.9
6401,5.0
6401,3.2
6401,3.5
6402,2.2
6402,1.5
6402,3.1
6402,3.0
6402,1.7
6402,3.9
6402,1.7
6402,3.6
6402,4.0
6402,2.7
6402,3.3
6402,3.8
6402,1.5
6402,3.2
6402,1.9
6402,4.4
6402,2.2
6402,3.0
6403,4.5
6403,4.5
6403,2.1
6403,5.0
6403,3.5
6403,4.1
6403,2.9
6403,3.8
6403,1.8
6403,2.4
6403,2.3
6403,4.0
6403,3.1
6403,2.1
6403,3.7
6403,2.1
6403,3.7
6403,3.0
6404,3.2
6404,4.7
6404,3.0
6404,3.1
6404,2.8
6404,1.1
6404,4.7
6404,1.8
6404,2.0
6404,1.7
6404,2.4
6404,4.8
6404,2.4
6404,4.5
6404,1.7
6405,4.8
6405,1.5
6405,1.8
6405,3.6
6405,3.3
6405,4.8
6405,4.8
6405,1.6
6405,4.0
6405,2.7
6405,4.8
6405,2.9
6405,4.8
6405,4.7
6405,2.6
6405,1.8
6405,1.1
6405,1.2
6405,2.6
6405,3.8
6406,4.9
6406,5.0
6406,2.2
6406,2.3
6406,1.4
6406,3.1
6406,2.6
6406,1.8
6406,3.2
6406,3.4
6406,2.3
6406,3.8
6406,5.0
6406,2.7
6406,2.3
6407,2.0
6407,4.1
6407,2.8
6407,2.0
6407,4.0
6407,3.8
6407,4.0
6408,3.7
6408,3.9
6408,3.3
6408,1.0
6408,2.4
6408,4.0
6408,4.5
6409,4.9
6409,2.9
6409,2.6
6409,4.6
6409,2.9
6409,1.2
6409,2.2
6409,4.5
6409,3.4
6409,2.8
6409,1.2
6409,3.3
6409,2.6
6409,3.5
6409,3.7
6410,1.2
6410,1.9
6410,1.8
6410,3.5
6410,3.6
6410,1.5
6410,1.3
6410,3.6
6410,3.1
6410,2.6
6410,3.3
6410,2.7
6410,4.8
6410,1.1
6410,2.8
6410,4.4
6411,1.1
6411,2.1
6411,4.0
6411,1.9
6411,4.3
6411,2.2
6411,1.4
6411,4.1
6411,3.3
6411,2.6
6411,4.8
6411,4.6
6412,4.2
6412,2.5
6412,4.8
6412,1.1
6412,1.2
6412,1.0
6412,2.0
6412,3.8
6412,4.1
6413,3.8
6413,2.1
6413,1.2
6413,2.2
6413,1.2
6413,1.0
6413,4.9
6413,4.5
6413,2.5
6413,1.7
6413,3.9
6413,4.1
6413,3.6
6413,4.4
6413,1.8
6413,1.4
6413,3.4
6413,1.7
6413,4.0
6414,3.4
6414,1.6
6414,2.5
6414,2.6
6414,1.3
6414,5.0
6415,1.0
6415,1.6
6415,4.3
6415,4.4
6415,2.6
6415,2.0
6415,4.0
6415,4.4
6415,1.3
6415,3.5
6415,1.5
6416,1.9
6416,5.0
6416,2.9
6416,3.5
6416,1.5
6416,4.2
6416,2.4
6417,5.0
6417,3.7
6417,3.5
6417,4.3
6417,2.5
6417,2.8
6417,3.0
6417,1.8
6417,1.6
6417,2.7
6417,4.5
6418,4.9
6418,3.3
6418,2.9
6418,2.8
6418,4.0
6418,3.9
6419,2.7
6419,2.7
6419,4.1
6419,2.1
6419,3.6
6420,4.5
6420,4.7
6420,3.1
6420,1.3
6420,2.0
6420,3.1
6420,4.2
6420,1.5
6421,3.5
6421,3.8
6421,3.5
6421,1.7
6421,3.5
6422,4.6
6422,2.5
6422,2.4
6422,2.7
6422,3.1
6422,1.4
6422,1.3
6422,3.9
6422,4.6
6422,1.3
6423,1.0
6423,3.6
6423,3.9
6423,1.4
6423,2.8
6423,4.2
6423,3.2
6423,3.6
6423,4.9
6423,2.1
6423,3.5
6423,2.1
6423,2.2
6423,3.8
6423,3.7
6423,3.6
6423,1.0
6423,2.5
6423,2.4
6423,4.3
6424,3.2
6424,3.0
6424,1.4
6424,1.1
6424,4.8
6425,4.8
6425,3.2
6425,2.3
6425,2.7
6425,1.5
6425,1.6
6425,2.2
6425,1.4
6425,2.3
6425,1.5
6425,2.7
6425,1.2
6425,4.8
6425,1.3
6425,4.6
6425,1.2
6425,2.4
6425,2.6
6425,2.8
6426,4.8
6426,1.1
6426,3.8
6426,4.5
6426,3.2
6426,2.2
6427,4.3
6427,3.7
6427,4.4
6427,3.5
6427,4.0
6428,4.8
6428,4.6
6428,2.4
6428,2.7
6428,4.5
6428,2.7
6428,3.3
6428,1.3
6428,3.3
6428,3.4
6428,1.8
6428,2.3
6428,1.2
6428,4.9
6428,1.9
6428,4.6
6428,4.8
6428,4.5
6428,3.5
6429,1.6
6429,4.9
6429,2.3
6429,2.6
6429,4.0
6429,2.6
6429,3.3
6429,3.1
6429,1.2
6430,4.6
6430,4.7
6430,1.5
6430,2.4
6430,3.8
6430,1.4
6430,2.9
6430,1.8
6430,2.9
6430,4.0
6430,4.2
6430,3.5
6430,2.6
6430,4.8
6430,1.2
6430,3.6
6430,2.2
6431,1.6
6431,4.9
6431,3.7
6431,5.0
6431,2.1
6431,4.0
6431,2.6
6432,2.6
6432,1.2
6432,4.8
6432,1.2
6432,3.7
6432,1.6
6432,4.4
6432,3.7
6432,4.6
6432,4.0
6432,2.3
6432,4.4
6432,4.1
6432,1.8
6433,2.6
6433,4.2
6433,2.7
6433,4.9
6433,1.0
6433,1.5
6433,3.5
6433,4.4
6433,2.2
6433,2.5
6433,4.7
6433,3.4
6433,3.4
6433,2.0
6433,2.9
6433,2.0
6433,2.4
6434,4.8
6434,1.3
6434,4.3
6434,4.5
6434,2.4
6434,1.5
6434,3.4
6434,3.5
6434,3.5
6434,2.6
6434,4.7
6434,1.7
6434,2.4
6434,4.3
6434,2.9
6434,4.8
6434,2.4
6434,2.3
6435,4.3
6435,5.0
6435,3.2
6435,2.1
6435,1.2
6435,3.3
6435,2.6
6435,4.2
6435,3.6
6435,3.7
6435,4.4
6435,4.0
6435,3.5
6435,3.6
6435,2.1
6435,4.2
6435,4.3
6436,4.1
6436,3.8
6436,3.4
6436,4.2
6436,1.3
6436,1.6
6436,1.5
6437,4.7
6437,5.0
6437,1.1
6437,2.5
6437,3.2
6437,4.2
6437,2.8
6437,2.3
6437,2.3
6438,4.6
6438,3.4
6438,4.6
6438,2.4
6438,3.7
6438,2.2
6438,2.4
6438,1.3
6438,1.6
6438,2.1
6438,2.2
6439,3.7
6439,4.6
6439,4.8
6439,5.0
6439,1.1
6439,2.4
6440,1.6
6440,2.9
6440,1.2
6440,3.7
6440,4.2
6440,3.5
6440,4.5
6440,3.6
6440,2.5
6440,4.9
6440,4.1
6440,3.7
6441,4.6
6441,4.0
6441,3.4
6441,4.5
6441,1.4
6442,2.5
6442,2.9
6442,1.6
6442,4.6
6442,4.8
6442,1.9
6442,4.9
6442,2.0
6442,3.8
6442,4.3
6442,3.8
6442,4.5
