book_id,price
4283,810
4283,4627
4283,3949
4283,2734
4283,4913
4283,3087
4283,570
4283,832
4284,561
4284,635
4284,1107
4284,3600
4284,4475
4284,4440
4284,4280
4285,4712
4285,4696
4285,3941
4285,2479
4286,1223
4286,1280
4286,3414
4286,699
4286,2367
4286,992
4286,3720
4286,2440
4287,2746
4287,2877
4287,1874
4287,773
4288,875
4288,1277
4288,1330
4288,1452
4289,853
4289,1946
4289,1668
4289,4924
4289,4448
4289,1227
4289,3321
4290,3836
4290,4958
4290,3003
4290,3200
4290,4859
4291,3903
4291,3364
4291,4749
4291,4881
4291,5000
4291,3127
4291,4701
4291,2195
4291,1556
4292,4799
4292,4840
4292,2130
4292,3484
4292,2853
4292,2888
4292,2483
4292,2784
4292,2486
4292,3814
4293,2206
4293,4407
4293,1211
4293,1325
4293,1552
4293,4995
4293,3207
4294,3111
4294,3704
4294,2856
4294,2284
4294,1243
4294,1558
4294,3668
4294,2180
4294,1393
4294,4930
4295,3198
4295,3629
4295,3668
4296,1513
4296,2386
4296,3161
4297,1154
4297,4406
4297,3344
4297,1112
4297,561
4297,1132
4297,3518
4297,3744
4297,3276
4297,1523
4298,2116
4298,2115
4298,3288
4298,3534
4298,4060
4299,4898
4299,615
4299,4834
4299,2169
4300,1605
4300,4993
4300,1900
4301,4888
4301,555
4301,2586
4301,4266
4301,1046
4301,1150
4301,3678
4301,3614
4301,2470
4302,4120
4302,3481
4302,2254
4302,2837
4302,3002
4302,2243
4303,3283
4303,3995
4303,1848
4303,3965
4303,1140
4303,2155
4303,4238
4303,1195
4303,1329
4304,4492
4304,621
4304,808
4304,1177
4304,3032
4304,737
4304,3191
4304,1154
4304,4599
4305,3923
4305,4551
4305,3207
4305,2705
4306,4444
4306,4628
4306,1388
4306,3128
4307,3616
4307,2597
4307,3719
4307,2696
4307,3099
4307,4198
4307,825
4307,1271
4307,3370
4308,1784
4308,888
4308,4970
4308,2011
4308,3826
4308,3593
4308,1666
4309,4387
4309,783
4309,1379
4310,3598
4310,4847
4310,652
4311,2330
4311,560
4311,3542
4311,844
4312,3264
4312,3666
4312,869
4312,755
4312,3161
4312,4887
4312,3623
4313,4669
4313,3154
4313,2648
4313,1941
4313,2408
4314,884
4314,4055
4314,3155
4314,4025
4314,3093
4315,2459
4315,2279
4315,1892
4315,3485
4315,2579
4315,2589
4315,4058
4315,2366
4316,4562
4316,2818
4316,1623
4316,1981
4316,3425
4317,4747
4317,4937
4317,1409
4317,2536
4318,2963
4318,1163
4318,634
4319,2265
4319,840
4319,2299
4319,728
4319,4905
4319,4197
4319,2061
4319,4475
4319,1755
4319,758
4320,4940
4320,2061
4320,4573
4320,2078
4320,2066
4320,3328
4320,563
4320,3527
4320,3683
4320,1884
4321,1566
4321,1790
4321,3114
4321,1700
4321,1737
4321,3816
4321,3588
4322,807
4322,3284
4322,1972
4322,2712
4322,4175
4322,1777
4323,2290
4323,4164
4323,4922
4323,3483
4323,704
4323,1420
4323,1245
4324,560
4324,4825
4324,2768
4324,4591
4324,636
4325,1052
4325,1489
4325,3279
4325,1638
4325,3827
4326,3056
4326,1205
4326,3645
4327,703
4327,2853
4327,586
4327,846
4327,3434
4327,3610
4327,1690
4328,3510
4328,3126
4328,4215
4328,4175
4328,2198
4328,4564
4328,3793
4328,659
4328,2045
4328,3618
4329,1273
4329,3441
4329,1937
4329,1160
4329,4643
4329,3164
4329,3682
4329,4779
4330,4579
4330,1103
4330,4417
4330,4836
4330,1860
4330,1234
4330,1448
4331,1526
4331,1379
4331,4947
4331,4626
4331,2692
4331,572
4331,2794
4331,3864
4331,2270
4332,2336
4332,933
4332,2637
4332,4846
4332,2873
4332,1684
4332,4838
4332,4326
4332,1608
4332,2152
4333,3133
4333,1729
4333,2462
4333,4921
4333,3293
4333,2406
4333,2789
4334,2013
4334,2854
4334,4754
4334,4181
4334,3718
4334,4847
4334,4010
4334,4998
4334,3573
4334,989
4335,1663
4335,2305
4335,4079
4335,1181
4335,3680
4335,4327
4335,1311
4335,2563
4335,2603
4335,4167
4336,3539
4336,2202
4336,4872
4336,610
4336,809
4336,1045
4336,4358
4336,2793
4337,1069
4337,2597
4337,2347
4337,3570
4337,2227
4337,3722
4337,4647
4337,2114
4337,926
4338,3541
4338,4421
4338,4799
4338,549
4338,2598
4338,2958
4338,2152
4338,746
4339,3953
4339,3359
4339,2331
4339,1334
4339,2388
4340,4151
4340,4230
4340,3333
4340,1794
4340,3128
4340,2012
4341,4542
4341,1771
4341,4007
4341,4713
4341,4774
4341,4123
4341,1720
4341,4926
4341,3551
4341,3443
4342,2051
4342,1402
4342,1001
4342,2365
4342,4973
4342,4292
4342,2203
4342,4342
4343,4649
4343,1716
4343,3483
4343,4410
4343,4807
4343,1342
4343,3746
4343,3645
4344,3607
4344,1226
4344,2064
4344,790
4344,1362
4344,1115
4344,1230
4344,3249
4344,517
4344,1524
4345,2235
4345,1368
4345,2774
4345,3734
4345,4270
4345,2043
4346,4258
4346,2277
4346,4809
4346,4136
4346,3774
4346,3313
4346,1406
4347,3976
4347,2364
4347,4095
4347,4896
4347,3651
4348,3254
4348,4240
4348,4297
4348,1094
4348,4521
4348,621
4348,1408
4348,4723
4348,2863
4348,2311
4349,3425
4349,2147
4349,4828
4349,1227
4349,862
4349,2595
4349,2510
4350,2133
4350,2368
4350,1732
4350,2160
4350,3027
4351,4100
4351,1716
4351,4804
4351,3004
4351,2450
4351,2007
4351,2452
4351,4167
4351,2208
4352,4268
4352,1852
4352,4291
4352,4150
4352,2088
4352,2667
4352,3614
4352,3026
4353,999
4353,778
4353,620
4353,2946
4353,1949
4353,4849
4353,1730
4353,3532
4353,1145
4353,570
4354,2425
4354,3984
4354,3670
4354,4229
4354,3711
4354,4114
4354,4953
4354,4175
4355,3222
4355,616
4355,892
4355,4972
4355,2650
4355,2592
4355,2111
4355,1456
4355,2034
4356,1058
4356,2507
4356,859
4356,4786
4356,4154
4357,2634
4357,2081
4357,4524
4357,2561
4357,4196
4357,2805
4357,4239
4357,1257
4357,3646
4357,2034
4358,1511
4358,4444
4358,2185
4358,3291
4358,3533
4358,1964
4359,1929
4359,1560
4359,1788
4359,2984
4359,1158
4359,2373
4359,1514
4359,745
4359,4828
4359,1643
4360,4169
4360,2932
4360,2758
4360,1105
4360,3808
4360,3569
4360,3098
4360,4458
4360,1295
4360,977
4361,4408
4361,1814
4361,2898
4361,3911
4361,1484
4361,3061
4361,3109
4361,2311
4361,3164
4362,4438
4362,1817
4362,3247
4362,2681
4362,4084
4362,1723
4363,4199
4363,1131
4363,1467
4363,2715
4363,3548
4363,2507
4363,2977
4364,4349
4364,1590
4364,1872
4364,2071
4364,2471
4364,4428
4364,3937
4364,2077
4364,1784
4365,1404
4365,2644
4365,600
4365,1056
4365,796
4365,3795
4365,3276
4365,768
4365,3074
4366,3188
4366,2905
4366,4435
4367,1710
4367,4491
4367,1823
4367,2718
4367,4377
4367,1541
4367,1736
4367,1418
4367,4200
4367,2882
4368,2720
4368,2494
4368,1523
4369,791
4369,4901
4369,2192
4369,3670
4369,4456
4369,4465
4369,4513
4369,1835
4369,3198
4369,1597
4370,2941
4370,2164
4370,1829
4370,896
4370,3445
4370,3017
4370,2663
4370,2422
4370,2846
4371,775
4371,2604
4371,2244
4371,1726
4371,2572
4371,4811
4372,3028
4372,1224
4372,4636
4373,3005
4373,4296
4373,2703
4373,2944
4373,3257
4373,2664
4373,1420
4373,2220
4373,2564
4373,4176
4374,3259
4374,2619
4374,979
4374,3163
4375,3869
4375,2449
4375,4625
4375,4302
4375,1597
4375,4079
4376,4033
4376,1335
4376,1342
4376,3441
4377,3504
4377,3587
4377,2571
4377,2518
4377,1427
4377,3894
4377,3274
4378,2377
4378,4957
4378,1522
4378,4967
4378,2068
4378,577
4378,2813
4378,2411
4378,4795
4379,1650
4379,518
4379,2320
4379,3772
4379,2119
4379,1155
4379,838
4380,4249
4380,3259
4380,3606
4380,2539
4380,4775
4380,3979
4380,2882
4380,1686
4381,2723
4381,3929
4381,3328
4381,1021
4382,1322
4382,2910
4382,2825
4382,888
4382,1873
4382,2747
4382,943
4382,1009
4382,3163
4382,4893
4383,3337
4383,1456
4383,4932
4383,759
4383,4501
4383,4734
4383,1444
4383,2219
4383,1037
4383,4848
4384,4281
4384,2478
4384,4474
4384,733
4384,2490
4384,4399
4384,3393
4384,1598
4385,3201
4385,2698
4385,3155
4385,4587
4385,3623
4385,1376
4385,1225
4385,3247
4386,4083
4386,3988
4386,1180
4386,2189
4386,2176
4387,2271
4387,2884
4387,4020
4387,2929
4388,1787
4388,2134
4388,772
4389,3456
4389,4710
4389,2686
4390,3585
4390,3365
4390,2150
4391,2698
4391,831
4391,3983
4391,957
4391,1451
4391,2982
4392,1353
4392,1781
4392,1193
4392,564
4392,4192
4392,2911
4392,3498
4392,1031
4392,2124
4392,2906
4393,3827
4393,2542
4393,3072
4393,973
4393,1305
4393,903
4394,846
4394,3639
4394,4809
4395,4644
4395,1560
4395,3691
4396,1953
4396,4854
4396,1200
4396,3488
4396,3537
4397,879
4397,1434
4397,602
4397,632
4397,2248
4397,980
4397,4607
4397,4948
4398,1963
4398,4623
4398,3184
4398,2564
4398,1751
4399,2728
4399,1580
4399,1841
4399,1201
4400,937
4400,2080
4400,4751
4400,2194
4400,3222
4401,2379
4401,3780
4401,3319
4402,558
4402,2910
4402,2706
4403,2699
4403,861
4403,805
4403,1439
4403,965
4403,4056
4403,4720
4403,1008
4403,1927
4404,3564
4404,2005
4404,3215
4404,2755
4405,2557
4405,655
4405,3693
4405,1781
4405,4715
4405,3653
4405,4692
4405,1857
4405,1082
4406,916
4406,4571
4406,3304
4406,4954
4406,4103
4406,4381
4406,4935
4407,3798
4407,2328
4407,2048
4407,3698
4407,4219
4407,2778
4407,1070
4407,1074
4408,1629
4408,4598
4408,761
4408,4986
4408,4802
4408,1286
4408,1840
4409,2198
4409,1488
4409,2491
4409,4809
4409,2337
4409,4797
4409,3735
4409,2200
4409,4407
4409,4512
4410,639
4410,2989
4410,3040
4410,2704
4410,1749
4410,3840
4410,4312
4410,866
4410,984
4410,681
4411,4074
4411,1420
4411,1346
4411,1405
4411,2664
4411,789
4411,715
4412,3315
4412,1523
4412,2017
4412,4026
4412,3811
4412,4182
4412,1711
4412,4132
4413,883
4413,2692
4413,3637
4413,2756
4413,830
4413,4132
4413,1912
4414,1045
4414,4146
4414,1339
4414,2546
4414,2384
4414,3164
4414,1291
4415,3253
4415,3206
4415,2482
4416,1211
4416,4523
4416,2868
4416,4610
4416,3651
4416,3726
4416,1717
4416,515
4416,819
4416,4016
4417,1841
4417,2750
4417,2987
4417,2669
4417,3997
4417,949
4417,3468
4417,1720
4418,2964
4418,3426
4418,2682
4418,3927
4418,1717
4418,1505
4418,2503
4419,3341
4419,1644
4419,3021
4419,4194
4419,1571
4419,2241
4419,1549
4419,2752
4419,1009
4419,659
4420,4338
4420,565
4420,1205
4421,837
4421,2567
4421,1868
4421,2750
4421,4653
4421,1758
4421,1957
4421,3249
4422,1248
4422,3909
4422,4972
4422,592
4422,1836
4422,2432
4422,2847
4422,754
4422,696
4422,1492
4423,1163
4423,4146
4423,4921
4423,3741
4424,4595
4424,3639
4424,3979
4424,3578
4424,1718
4424,3682
4424,923
4424,1870
4424,1370
4424,2177
4425,4738
4425,2505
4425,1203
4425,3032
4425,4003
4425,2772
4426,2010
4426,3607
4426,2670
4426,967
4426,3585
4426,3076
4426,2756
4426,4726
4427,4514
4427,4282
4427,3619
4427,920
4428,1276
4428,4033
4428,1545
4428,1646
4428,595
4428,3829
4428,4718
4429,2035
4429,3550
4429,3020
4429,3969
4429,1469
4429,1005
4429,2262
4429,3856
4429,3131
4429,2537
4430,3862
4430,1335
4430,4380
4431,1077
4431,4992
4431,2734
4432,3287
4432,1794
4432,3493
4432,1836
4432,2368
4432,3713
4432,3141
4432,1232
4432,4705
4433,4123
4433,4446
4433,3368
4433,2395
4433,4318
4433,3106
4433,4847
4434,1502
4434,3696
4434,1799
4434,1792
4434,4134
4434,3842
4434,1227
4434,3208
4434,3254
4435,3908
4435,1006
4435,3565
4435,4102
4435,520
4435,2807
4435,3481
4435,2864
4435,876
4435,3597
4436,3680
4436,2358
4436,1824
4436,3136
4436,3542
4436,1053
4436,2565
4436,3036
4436,3229
4437,3512
4437,2002
4437,3492
4437,4516
4437,732
4438,3294
4438,1437
4438,2044
4438,1642
4438,3116
4438,1327
4438,655
4439,4262
4439,4488
4439,3684
4439,1995
4439,1378
4439,1137
4439,1017
4439,877
4439,1441
4439,1790
4440,3321
4440,4977
4440,2003
4440,3583
4440,4572
4440,4349
4441,2027
4441,502
4441,4241
4441,4448
4441,3111
4442,919
4442,4995
4442,2116
4442,4190
4442,3013
4442,4602
4442,845
4442,3792
4442,3648
4442,2483
4443,4188
4443,1731
4443,2796
4443,2012
4443,2051
4443,4303
4443,4033
4443,3383
4443,1435
4443,634
4444,4660
4444,1915
4444,719
4445,4394
4445,3084
4445,4192
4445,1320
4445,2454
4446,2791
4446,4184
4446,2664
4446,4695
4446,4064
4447,1640
4447,4172
4447,715
4448,2676
4448,2902
4448,3227
4448,2626
4448,740
4448,2176
4449,3307
4449,1082
4449,4888
4449,3739
4449,3865
4450,4154
4450,4205
4450,2424
4450,4744
4450,1512
4450,4925
4450,4228
4450,1211
4450,2427
4451,3657
4451,2602
4451,2859
4451,1804
4451,2355
4451,3390
4451,3658
4452,700
4452,516
4452,3016
4452,1333
4453,4954
4453,3596
4453,3071
4454,2165
4454,2348
4454,1184
4454,1545
4455,2159
4455,3336
4455,2618
4455,4708
4455,2334
4455,531
4455,665
4455,3453
4455,4481
4455,4913
4456,1674
4456,4435
4456,4598
4456,1679
4456,1923
4456,2855
4456,3778
4456,2945
4456,3927
4457,4820
4457,2667
4457,3013
4457,4897
4457,4048
4457,3390
4457,2450
4457,3814
4457,4879
4457,856
4458,1130
4458,536
4458,2848
4458,3597
4458,2098
4458,4670
4458,1182
4458,3982
4458,4949
4459,3274
4459,4561
4459,555
4460,1444
4460,2392
4460,1239
4460,2836
4460,3756
4461,4623
4461,2158
4461,692
4461,2897
4461,3507
4462,3669
4462,1617
4462,4739
4462,1626
4462,4612
4462,3965
4462,2267
4463,1187
4463,561
4463,4721
4463,4879
4463,2934
4463,4787
4463,1776
4463,4479
4464,855
4464,3489
4464,4548
4464,4494
4465,2659
4465,4853
4465,1453
4466,2063
4466,3664
4466,897
4466,1978
4466,2736
4466,4871
4466,4081
4467,1839
4467,3998
4467,2701
4468,4219
4468,1190
4468,4730
4468,4227
4468,2115
4468,3089
4468,1577
4468,4022
4468,1164
4469,1302
4469,3762
4469,660
4469,976
4469,1834
4470,4563
4470,780
4470,2862
4471,2962
4471,2114
4471,3246
4471,3990
4471,3865
4471,819
4471,3105
4471,848
4472,3675
4472,4775
4472,2425
4472,3975
4472,2223
4472,3162
4472,1303
4472,4675
4472,4301
4472,4625
4473,1888
4473,1710
4473,3688
4474,1023
4474,3480
4474,931
4474,4379
4474,3842
4475,1131
4475,3278
4475,4048
4475,1772
4475,890
4475,3307
4475,1492
4475,1886
4475,2954
4476,2266
4476,1582
4476,3631
4476,2561
4476,3966
4476,3057
4476,611
4477,3621
4477,1019
4477,1642
4478,1022
4478,3555
4478,2064
4478,4251
4478,1051
4478,553
4478,1993
4478,867
4478,2807
4479,3951
4479,2503
4479,4982
4479,3115
4479,1649
4479,3600
4479,834
4479,3701
4479,4450
4479,1539
4480,1427
4480,3043
4480,2936
4480,1045
4480,2950
4480,4867
4480,1277
4480,4085
4481,2553
4481,687
4481,4825
4481,1604
4481,2113
4481,4364
4482,2030
4482,4319
4482,3120
4482,3472
4482,3451
4483,2364
4483,3865
4483,505
4483,1670
4483,4193
4484,3511
4484,2307
4484,3402
4484,2539
4484,3196
4485,1771
4485,3445
4485,2346
4485,2889
4485,2438
4486,2170
4486,3854
4486,3410
4486,1359
4486,677
4487,4406
4487,2725
4487,3045
4487,963
4488,2088
4488,1496
4488,1791
4488,2288
4488,2699
4488,1516
4489,1008
4489,682
4489,4732
4490,1414
4490,2244
4490,4470
4491,4650
4491,4840
4491,2365
4491,3361
4491,4483
4492,1012
4492,2477
4492,629
4492,1788
4492,3457
4493,1455
4493,2404
4493,4227
4493,2720
4493,2107
4493,4630
4493,3896
4493,2329
4494,3130
4494,3143
4494,4001
4494,4680
4494,3763
4494,656
4494,1295
4494,4321
4494,3052
4494,4969
4495,4755
4495,3927
4495,961
4495,1967
4496,2925
4496,2433
4496,3617
4496,685
4496,2377
4496,3293
4496,2986
4496,3921
4497,4529
4497,707
4497,2835
4497,2850
4497,855
4497,649
4497,2809
4497,3140
4497,2444
4498,1766
4498,2126
4498,1042
4498,3635
4498,4846
4499,1890
4499,3305
4499,3034
4499,2368
4499,1750
4499,4285
4500,4395
4500,3526
4500,2207
4500,1966
4500,4805
4500,2277
4500,923
4500,1946
4500,3684
4500,4806
4501,3621
4501,1467
4501,1732
4501,3675
4501,4166
4501,1974
4501,4604
4501,913
4501,3073
4501,4767
4502,2611
4502,3801
4502,4537
4502,4496
4502,2994
4502,3181
4502,504
4502,2493
4502,1170
4502,2009
4503,3786
4503,2872
4503,3518
4503,3063
4503,2225
4504,2697
4504,3859
4504,2155
4504,3149
4504,1014
4504,3130
4504,2260
4504,1360
4504,2937
4504,695
4505,3996
4505,3807
4505,2110
4505,2084
4505,4666
4505,4002
4505,3406
4505,3644
4506,3011
4506,2956
4506,3975
4506,3811
4506,3690
4507,4321
4507,3175
4507,3453
4507,1986
4507,2243
4508,1002
4508,1515
4508,4860
4508,1667
4508,3164
4508,2366
4508,4117
4508,2223
4508,3232
4509,2740
4509,3972
4509,3989
4509,568
4509,1948
4509,4972
4509,4161
4510,971
4510,2536
4510,2959
4510,1479
4510,4220
4510,2283
4510,678
4511,4583
4511,4073
4511,4810
4511,797
4511,4326
4511,3029
4512,822
4512,4778
4512,3164
4512,1645
4512,3087
4512,1978
4513,4290
4513,2888
4513,1274
4513,534
4514,1503
4514,4177
4514,2854
4514,1419
4514,4333
4514,4239
4514,811
4514,1668
4514,685
4514,4534
4515,3747
4515,4667
4515,2074
4516,2080
4516,4625
4516,909
4516,1273
4516,3243
4516,4577
4516,880
4516,1413
4516,4155
4517,3587
4517,3438
4517,2803
4517,2050
4517,4002
4517,2288
4517,4805
4517,877
4517,3798
4518,3117
4518,671
4518,4937
4518,4464
4518,4566
4518,2780
4518,2640
4518,1874
4519,2307
4519,3275
4519,2434
4520,4617
4520,2180
4520,1871
4520,3286
4520,3920
4521,2523
4521,979
4521,3980
4521,3089
4521,2617
4521,1432
4521,4010
4522,2403
4522,935
4522,905
4522,3389
4522,3134
4522,1725
4523,3822
4523,1443
4523,2135
4523,3985
4523,3558
4523,715
4523,1387
4523,3369
4523,2249
4523,3702
4524,2592
4524,3959
4524,4978
4524,2622
4524,3238
4524,3016
4524,2528
4524,1014
4524,1038
4524,3808
4525,2612
4525,4656
4525,840
4525,4433
4525,4475
4525,2087
4525,4850
4525,1056
4525,1114
4526,1794
4526,2172
4526,2624
4526,2896
4526,1134
4526,1102
4526,3070
4526,4902
4526,1514
4526,2703
4527,1692
4527,1682
4527,894
4527,4086
4527,2997
4527,1025
4527,1689
4527,2860
4528,4344
4528,1958
4528,3980
4528,579
4528,2320
4529,2913
4529,3653
4529,3437
4529,1902
4529,4383
4530,4582
4530,4293
4530,3008
4530,1772
4530,2593
4530,635
4530,1431
4530,3118
4531,553
4531,4739
4531,751
4531,2632
4532,4791
4532,4431
4532,3166
4532,3026
4532,1380
4532,3607
4532,4108
4532,1047
4533,3737
4533,3744
4533,867
4533,1957
4533,2695
4533,3815
4533,4972
4533,2184
4533,4792
4533,2568
4534,502
4534,3146
4534,1573
4534,1638
4534,3394
4534,3069
4534,1848
4535,2423
4535,3058
4535,655
4535,4991
4535,3109
4536,2033
4536,3040
4536,721
4536,4787
4536,3151
4536,3070
4536,2415
4537,592
4537,2757
4537,673
4537,2961
4537,4995
4537,2034
4537,3780
4537,2214
4537,1006
4538,683
4538,2972
4538,2727
4538,2397
4538,3993
4539,2798
4539,4658
4539,4299
4539,1133
4539,2106
4539,844
4539,2631
4540,2230
4540,4337
4540,2173
4541,1346
4541,4199
4541,1402
4541,2597
4541,860
4541,4680
4541,1651
4541,3779
4541,4270
4541,4963
4542,2467
4542,2031
4542,1865
4543,1700
4543,4177
4543,1659
4543,4556
4543,3927
4543,3109
4543,4982
4543,3508
4543,2789
4543,3497
4544,674
4544,3776
4544,3701
4544,3076
4544,4526
4544,2416
4544,4983
4544,4881
4544,943
4545,4520
4545,2261
4545,4505
4545,2360
4546,761
4546,3431
4546,3896
4547,2451
4547,4731
4547,1924
4547,2974
4547,3378
4547,1007
4547,4429
4547,2993
4548,3125
4548,624
4548,1804
4548,2207
4548,3422
4548,4096
4548,1211
4548,1741
4549,3488
4549,2189
4549,3242
4549,2662
4549,4933
4549,3021
4549,2629
4550,3549
4550,4882
4550,4408
4550,4809
4550,2223
4550,2155
4550,2095
4551,2337
4551,3643
4551,3970
4551,3648
4551,4080
4552,1560
4552,985
4552,4042
4553,4166
4553,1685
4553,3719
4553,2060
4554,1046
4554,2176
4554,810
4554,1699
4554,831
4554,2088
4555,2915
4555,876
4555,1761
4555,3504
4555,4073
4556,3486
4556,741
4556,4457
4556,1689
4556,2793
4557,1498
4557,1688
4557,3573
4558,878
4558,2684
4558,924
4558,3568
4558,3616
4558,3101
4558,2607
4558,740
4558,651
4558,1511
4559,2910
4559,1893
4559,3890
4559,3352
4559,4099
4559,4660
4560,2151
4560,4152
4560,2158
4560,3779
4560,2698
4560,2674
4561,2250
4561,1373
4561,4153
4561,1004
4562,571
4562,953
4562,3952
4562,1518
4563,2866
4563,892
4563,1852
4564,4643
4564,1901
4564,2771
4564,1594
4564,2526
4564,3160
4564,3872
4565,2940
4565,4361
4565,2955
4565,1834
4566,1007
4566,4297
4566,4622
4566,1122
4566,749
4566,939
4566,3809
4566,1010
4566,3824
4566,3889
4567,2061
4567,3279
4567,2491
4567,1558
4567,1435
4567,2690
4567,1864
4567,4900
4568,2839
4568,4653
4568,1293
4568,595
4568,4403
4568,3942
4568,2235
4569,3487
4569,3483
4569,4020
4569,3216
4569,1449
4569,4657
4569,4648
4569,2178
4569,3114
4570,2247
4570,4143
4570,4166
4570,1667
4570,4739
4570,3817
4570,2671
4570,4316
4570,1638
4571,2128
4571,2699
4571,1727
4571,2025
4571,3605
4571,899
4571,1126
4572,2832
4572,4611
4572,3596
4572,4236
4572,1402
4572,2506
4572,3875
4572,644
4573,2420
4573,4398
4573,2387
4573,669
4573,1581
4573,4852
4573,4779
4573,1628
4574,4337
4574,1430
4574,2528
4574,2007
4574,3698
4574,1514
4574,2234
4574,3224
4574,4398
4575,4025
4575,2495
4575,4851
4575,517
4575,1300
4575,3041
4575,2942
4575,1740
4575,4644
4575,2149
4576,987
4576,3697
4576,1245
4576,2116
4576,3427
4576,1357
4576,1894
4576,4620
4577,2535
4577,1300
4577,848
4577,2199
4577,786
4577,3460
4577,4910
4578,4819
4578,2131
4578,1302
4578,3144
4578,1361
4578,1932
4578,1916
4578,3554
4579,4042
4579,4550
4579,2871
4579,1099
4579,3022
4579,2897
4579,4026
4579,2547
4579,3735
4579,3083
4580,3672
4580,2745
4580,1936
4580,1203
4580,1398
4580,3612
4580,1640
4580,4152
4580,1285
4580,1279
4581,3074
4581,1362
4581,4866
4581,3493
4581,1311
4582,3229
4582,4610
4582,652
4582,4774
4582,2396
4582,2579
4582,1816
4582,1963
4582,1070
4583,3427
4583,2279
4583,3501
4584,3329
4584,4495
4584,4270
4584,3570
4584,2312
4584,3102
4584,4550
4584,2409
4584,4066
4584,1904
4585,4961
4585,3846
4585,1277
4586,4180
4586,3523
4586,2874
4586,4730
4586,4576
4586,1764
4586,2373
4586,4278
4587,4769
4587,2017
4587,1489
4588,2654
4588,1160
4588,1337
4588,2487
4588,4778
4588,4136
4588,4599
4588,4569
4589,3222
4589,3397
4589,2226
4589,1284
4589,4339
4590,4322
4590,4237
4590,1273
4590,3496
4590,2826
4590,3040
4590,1959
4590,1904
4591,2063
4591,4290
4591,1294
4591,2076
4591,938
4591,1729
4591,4487
4591,1257
4591,2885
4592,4107
4592,2694
4592,4664
4592,3423
4592,4281
4592,529
4592,4298
4592,3559
4593,1199
4593,1347
4593,1823
4593,4301
4593,2201
4593,3796
4593,2288
4593,4873
4594,3395
4594,4176
4594,1432
4594,1397
4594,2489
4594,4725
4594,1034
4594,1492
4594,2685
4595,4403
4595,4180
4595,4291
4595,2289
4595,872
4595,1920
4595,1802
4595,4802
4595,1591
4596,894
4596,4814
4596,3203
4596,2623
4596,3815
4596,4542
4596,2591
4596,4432
4596,2269
4597,2436
4597,3142
4597,3882
4597,2452
4598,976
4598,4160
4598,4232
4599,1707
4599,2280
4599,2786
4599,1195
4600,1932
4600,801
4600,3642
4600,3247
4600,2741
4601,1488
4601,1100
4601,2127
4601,534
4602,2492
4602,1302
4602,3352
4603,4192
4603,3576
4603,2416
4603,2334
4603,1591
4603,2775
4603,4113
4603,1304
4603,2828
4603,2552
4604,1201
4604,601
4604,1801
4604,761
4604,1912
4604,3686
4604,1358
4604,3677
4604,4691
4604,1655
4605,2471
4605,683
4605,4964
4605,4905
4605,3667
4606,3566
4606,3736
4606,2499
4606,4394
4606,2417
4606,2443
4606,1700
4606,1855
4606,3547
4607,3985
4607,814
4607,2503
4607,1673
4607,1792
4607,589
4607,4942
4607,2332
4608,1993
4608,4713
4608,1682
4608,974
4608,3135
4608,2702
4608,3363
4608,4319
4608,3629
4609,1840
4609,4633
4609,1555
4609,3240
4609,3847
4609,1810
4609,3954
4609,923
4609,2015
4610,2170
4610,653
4610,724
4610,1555
4610,1028
4610,1530
4611,891
4611,3754
4611,4063
4611,4597
4611,2890
4611,1896
4611,4055
4612,4552
4612,2537
4612,582
4612,1103
4612,2754
4612,4449
4612,4515
4612,1832
4613,638
4613,3504
4613,3441
4613,1954
4614,4766
4614,663
4614,1397
4614,4727
4614,3552
4614,4803
4614,2530
4614,1631
4614,2216
4615,1717
4615,4153
4615,5000
4615,1121
4615,3395
4615,650
4615,2699
4615,1083
4616,1988
4616,4968
4616,4975
4616,1855
4617,2909
4617,4061
4617,2864
4617,1654
4617,1475
4617,3556
4618,3173
4618,2083
4618,2614
4618,3985
4619,3166
4619,1952
4619,2295
4620,2939
4620,2813
4620,3358
4620,2289
4620,4327
4620,3885
4620,4869
4621,3834
4621,4444
4621,1952
4621,869
4621,2517
4622,1373
4622,2940
4622,4905
4622,2145
4622,4807
4622,607
4622,1065
4622,2009
4622,2734
4622,3344
4623,2652
4623,3695
4623,2675
4623,3024
4623,2390
4623,4562
4623,4951
4624,2129
4624,725
4624,2987
4624,4131
4624,3076
4625,4945
4625,860
4625,4127
4625,2676
4625,1644
4625,803
4626,2729
4626,2948
4626,4316
4627,1125
4627,2392
4627,3141
4627,2933
4627,1014
4627,3506
4627,3894
4627,2393
4628,4272
4628,2343
4628,4384
4628,4551
4628,2585
4628,1063
4628,802
4628,1212
4628,680
4628,4585
4629,4412
4629,3033
4629,3964
4629,582
4629,578
4629,642
4629,2827
4629,2580
4629,1549
4630,3076
4630,1397
4630,2913
4630,4994
4630,2776
4630,2648
4631,1523
4631,1300
4631,4874
4631,4841
4631,3441
4631,3148
4631,3022
4631,2913
4632,4421
4632,1551
4632,649
4632,873
4632,1334
4632,3194
4632,2588
4632,4473
4632,2477
4633,2114
4633,621
4633,3262
4633,1698
4633,2467
4633,4427
4633,3799
4633,4769
4633,1082
4633,1753
4634,820
4634,3156
4634,3478
4634,4224
4634,672
4634,4917
4634,2897
4634,1563
4634,1379
4634,4822
4635,2880
4635,3359
4635,4852
4635,908
